"ID","Ngôn ngữ","Source Text","Translated Text"
98230,vi_VN,About {0} seconds remaining,Còn khoảng {0} giây
98231,vi_VN,Accept Invitation,Chấp nhận Lời mời
98232,vi_VN,Accepted,Đã chấp nhận
98233,vi_VN,Accepted At,Chấp nhận lúc
98234,vi_VN,Access Control,Kiểm soát Truy cập
98235,vi_VN,Access Log,Nhật ký Truy cập
98236,vi_VN,Access Token,Token Truy cập
98237,vi_VN,Access Token URL,URL Token Truy cập
98238,vi_VN,Access not allowed from this IP Address,Không cho phép truy cập từ địa chỉ IP này
98239,vi_VN,Account,Tài khoản
98240,vi_VN,Account Deletion Settings,Cài đặt Xóa Tài khoản
98241,vi_VN,Accounts Manager,Quản lý Kế toán
98242,vi_VN,Accounts User,Người dùng Kế toán
98243,vi_VN,"Accurate count can not be fetched, click here to view all documents","Không thể lấy số lượng chính xác, nhấp vào đây để xem tất cả tài liệu"
98244,vi_VN,Action,Hành động
98245,vi_VN,Action / Route,Hành động / Đường dẫn
98246,vi_VN,Action Complete,Hoàn thành hành động
98247,vi_VN,Action Failed,Hành động thất bại
98248,vi_VN,Action Label,Nhãn hành động
98249,vi_VN,Action Timeout (Seconds),Thời gian chờ hành động (Giây)
98250,vi_VN,Action Type,Loại hành động
98251,vi_VN,Action {0} completed successfully on {1} {2}. View it {3},Hành động {0} đã hoàn thành thành công trên {1} {2}. Xem tại {3}
98252,vi_VN,Action {0} failed on {1} {2}. View it {3},Hành động {0} thất bại trên {1} {2}. Xem tại {3}
98253,vi_VN,Actions,Hành động
98254,vi_VN,Activate,Kích hoạt
98255,vi_VN,Active,Hoạt động
98256,vi_VN,Active Directory,Active Directory
98257,vi_VN,Active Domains,Miền Hoạt động
98258,vi_VN,Active Sessions,Phiên Hoạt động
98259,vi_VN,Activity,Hoạt động
98260,vi_VN,Activity Log,Nhật ký Hoạt động
98261,vi_VN,Add,Thêm
98262,vi_VN,Add / Remove Columns,Thêm / Xóa Cột
98263,vi_VN,Add / Update,Thêm / Cập nhật
98264,vi_VN,Add A New Rule,Thêm Quy tắc Mới
98265,vi_VN,Add Attachment,Thêm Đính kèm
98266,vi_VN,Add Background Image,Thêm Ảnh Nền
98267,vi_VN,Add Border at Bottom,Thêm Viền ở Dưới
98268,vi_VN,Add Border at Top,Thêm Viền ở Trên
98269,vi_VN,Add Card to Dashboard,Thêm Thẻ vào Bảng điều khiển
98270,vi_VN,Add Chart to Dashboard,Thêm Biểu đồ vào Bảng điều khiển
98271,vi_VN,Add Child,Thêm Mục con
98272,vi_VN,Add Column,Thêm Cột
98273,vi_VN,Add Contact,Thêm Liên hệ
98274,vi_VN,Add Contacts,Thêm Liên hệ
98275,vi_VN,Add Container,Thêm Container
98276,vi_VN,Add Custom Tags,Thêm Thẻ Tùy chỉnh
98277,vi_VN,Add Filters,Thêm các bộ lọc
98278,vi_VN,Add Gray Background,Thêm Nền Xám
98279,vi_VN,Add Group,Thêm Nhóm
98280,vi_VN,Add Indexes,Thêm Chỉ mục
98281,vi_VN,Add Multiple,Thêm Nhiều
98282,vi_VN,Add New Permission Rule,Thêm Quy tắc Quyền Mới
98283,vi_VN,Add Participants,Thêm Người tham gia
98284,vi_VN,Add Query Parameters,Thêm Tham số Truy vấn
98285,vi_VN,Add Roles,Thêm Vai trò
98286,vi_VN,Add Row,Thêm Hàng
98287,vi_VN,Add Signature,Thêm Chữ ký
98288,vi_VN,Add Space at Bottom,Thêm Khoảng cách ở Dưới
98289,vi_VN,Add Space at Top,Thêm Khoảng cách ở Trên
98290,vi_VN,Add Subscribers,Thêm Người đăng ký
98291,vi_VN,Add Tags,Thêm Thẻ
98292,vi_VN,Add Tags,Thêm Thẻ
98293,vi_VN,Add Template,Thêm Mẫu
98294,vi_VN,Add Total Row,Thêm Hàng Tổng
98295,vi_VN,Add Translate Data,Thêm Dữ liệu Dịch
98296,vi_VN,Add Unsubscribe Link,Thêm Liên kết Hủy đăng ký
98297,vi_VN,Add User Permissions,Thêm Quyền Người dùng
98298,vi_VN,Add Video Conferencing,Thêm Hội nghị Video
98299,vi_VN,Add a Filter,Thêm một bộ lọc
98300,vi_VN,Add a New Role,Thêm Vai trò Mới
98301,vi_VN,Add a Row,Thêm Hàng
98302,vi_VN,Add a comment,Thêm bình luận
98303,vi_VN,Add a new section,Thêm phần mới
98304,vi_VN,Add a row above the current row,Thêm hàng phía trên hàng hiện tại
98305,vi_VN,Add a row at the bottom,Thêm hàng ở dưới cùng
98306,vi_VN,Add a row at the top,Thêm hàng ở trên cùng
98307,vi_VN,Add a row below the current row,Thêm hàng phía dưới hàng hiện tại
98308,vi_VN,Add a {0} Chart,Thêm Biểu đồ {0}
98309,vi_VN,Add column,Thêm cột
98310,vi_VN,Add field,Thêm trường
98311,vi_VN,Add new tab,Thêm tab mới
98312,vi_VN,Add page break,Thêm ngắt trang
98313,vi_VN,Add script for Child Table,Thêm script cho Bảng con
98314,vi_VN,Add section above,Thêm phần phía trên
98315,vi_VN,Add section below,Thêm phần phía dưới
98316,vi_VN,Add tab,Thêm tab
98317,vi_VN,Add to Dashboard,Thêm vào Bảng điều khiển
98318,vi_VN,Add to ToDo,Thêm vào Việc cần làm
98319,vi_VN,Add to table,Thêm vào bảng
98320,vi_VN,Add to this activity by mailing to {0},Thêm vào hoạt động này bằng cách gửi email đến {0}
98321,vi_VN,Add {0},Thêm {0}
98322,vi_VN,Add {0},Thêm {0}
98323,vi_VN,Added,Đã thêm
98324,vi_VN,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Đã thêm HTML trong phần &lt;head&gt; của trang web, chủ yếu được sử dụng để xác minh trang web và SEO"
98325,vi_VN,Added default log doctypes: {},Đã thêm các loại tài liệu nhật ký mặc định: {}
98326,vi_VN,Added {0} ({1}),Đã thêm {0} ({1})
98327,vi_VN,Additional Permissions,Quyền Bổ sung
98328,vi_VN,Address,Địa chỉ
98329,vi_VN,Address Line 1,Dòng Địa chỉ 1
98330,vi_VN,Address Line 2,Dòng Địa chỉ 2
98331,vi_VN,Address Template,Mẫu Địa chỉ
98332,vi_VN,Address Title,Tiêu đề Địa chỉ
98333,vi_VN,Address Title is mandatory.,Tiêu đề Địa chỉ là bắt buộc.
98334,vi_VN,Address Type,Loại Địa chỉ
98335,vi_VN,Address and other legal information you may want to put in the footer.,Địa chỉ và thông tin pháp lý khác bạn có thể muốn đặt trong chân trang.
98336,vi_VN,Addresses,Địa chỉ
98337,vi_VN,Addresses And Contacts,Địa chỉ và Liên hệ
98338,vi_VN,Adds a custom client script to a DocType,Thêm script phía khách tùy chỉnh vào DocType
98339,vi_VN,Adds a custom field to a DocType,Thêm trường tùy chỉnh vào DocType
98340,vi_VN,Administration,Quản trị
98341,vi_VN,Administrator,Quản trị viên
98342,vi_VN,Administrator Logged In,Quản trị viên đã đăng nhập
98343,vi_VN,Administrator accessed {0} on {1} via IP Address {2}.,Quản trị viên đã truy cập {0} trên {1} qua Địa chỉ IP {2}.
98344,vi_VN,Administrator can't follow,Quản trị viên không thể theo dõi
98345,vi_VN,Advanced,Nâng cao
98346,vi_VN,Advanced Control,Điều khiển Nâng cao
98347,vi_VN,Advanced Search,Tìm kiếm Nâng cao
98348,vi_VN,Advanced Settings,Cài đặt Nâng cao
98349,vi_VN,After,Sau
98350,vi_VN,After Cancel,Sau hủy
98351,vi_VN,After Delete,Sau xóa
98352,vi_VN,After Discard,Sau loại bỏ
98353,vi_VN,After Insert,Sau chèn
98354,vi_VN,After Rename,Sau đổi tên
98355,vi_VN,After Save,Sau lưu
98356,vi_VN,After Save (Submitted Document),Sau lưu (Tài liệu đã gửi)
98357,vi_VN,After Submission,Sau gửi
98358,vi_VN,After Submit,Sau gửi
98359,vi_VN,Aggregate Field is required to create a number card,Trường Tổng hợp là bắt buộc để tạo thẻ số
98360,vi_VN,Aggregate Function Based On,Hàm Tổng hợp Dựa trên
98361,vi_VN,Aggregate Function field is required to create a dashboard chart,Trường Hàm Tổng hợp là bắt buộc để tạo biểu đồ bảng điều khiển
98362,vi_VN,Alert,Cảnh báo
98363,vi_VN,Alerts and Notifications,Cảnh báo và Thông báo
98364,vi_VN,Alias cannot be a SQL keyword: {0},Bí danh không thể là từ khóa SQL: {0}
98365,vi_VN,Alias must be a string,Bí danh phải là chuỗi
98366,vi_VN,Align,Căn chỉnh
98367,vi_VN,Align Labels to the Right,Căn chỉnh Nhãn sang Phải
98368,vi_VN,Align Right,Căn Phải
98369,vi_VN,Align Value,Căn chỉnh Giá trị
98370,vi_VN,All,Tất cả
98371,vi_VN,All Day,Cả ngày
98372,vi_VN,All Images attached to Website Slideshow should be public,Tất cả Hình ảnh đính kèm với Trình chiếu Trang web phải là công khai
98373,vi_VN,All Records,Tất cả Bản ghi
98374,vi_VN,All Submissions,Tất cả các lần gửi
98375,vi_VN,All customizations will be removed. Please confirm.,Tất cả tùy chỉnh sẽ bị xóa. Vui lòng xác nhận.
98376,vi_VN,All fields are necessary to submit the comment.,Tất cả các trường đều cần thiết để gửi bình luận.
98377,vi_VN,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is \""Saved\"", 1 is \""Submitted\"" and 2 is \""Cancelled\""","Tất cả Trạng thái Workflow và vai trò có thể có của workflow. Tùy chọn Docstatus: 0 là \""Đã lưu\"", 1 là \""Đã gửi\"" và 2 là \""Đã hủy\"""
98378,vi_VN,All-uppercase is almost as easy to guess as all-lowercase.,Tất cả chữ hoa gần như dễ đoán như tất cả chữ thường.
98379,vi_VN,Allocated To,Phân bổ cho
98380,vi_VN,Allow,Cho phép
98381,vi_VN,Allow API Indexing Access,Cho phép Truy cập Lập chỉ mục API
98382,vi_VN,Allow Auto Repeat,Cho phép Tự động Lặp lại
98383,vi_VN,Allow Bulk Edit,Cho phép Chỉnh sửa Hàng loạt
98384,vi_VN,Allow Bulk Editing,Cho phép Chỉnh sửa Hàng loạt
98385,vi_VN,Allow Consecutive Login Attempts,Cho phép Thử đăng nhập Liên tiếp
98386,vi_VN,Allow Google Calendar Access,Cho phép Truy cập Google Calendar
98387,vi_VN,Allow Google Contacts Access,Cho phép Truy cập Google Contacts
98388,vi_VN,Allow Guest,Cho phép Khách
98389,vi_VN,Allow Guest to View,Cho phép Khách Xem
98390,vi_VN,Allow Guests to Upload Files,Cho phép Khách Tải lên Tệp
98391,vi_VN,Allow Import (via Data Import Tool),Cho phép Nhập (qua Công cụ Nhập Dữ liệu)
98392,vi_VN,Allow Login After Fail,Cho phép đăng nhập sau khi thất bại
98393,vi_VN,Allow Login using Mobile Number,Cho phép Đăng nhập bằng Số điện thoại
98394,vi_VN,Allow Login using User Name,Cho phép Đăng nhập bằng Tên người dùng
98395,vi_VN,Allow Modules,Cho phép mô-đun
98396,vi_VN,Allow Older Web View Links (Insecure),Cho phép Liên kết Chế độ Xem Web Cũ (Không an toàn)
98397,vi_VN,Allow Print for Cancelled,Cho phép in tài liệu đã hủy
98398,vi_VN,Allow Print for Draft,Cho phép in tài liệu bản nháp
98399,vi_VN,Allow Read On All Link Options,Cho phép Đọc trên Tất cả Tùy chọn Liên kết
98400,vi_VN,Allow Rename,Cho phép Đổi tên
98401,vi_VN,Allow Roles,Cho phép Vai trò
98402,vi_VN,Allow Self Approval,Cho phép Tự phê duyệt
98403,vi_VN,Allow Sending Usage Data for Improving Applications,Cho phép Gửi Dữ liệu Sử dụng để Cải thiện Ứng dụng
98404,vi_VN,Allow approval for creator of the document,Cho phép phê duyệt cho người tạo tài liệu
98405,vi_VN,Allow comments,Cho phép bình luận
98406,vi_VN,Allow delete,Cho phép xóa
98407,vi_VN,Allow document creation via Email,Cho phép tạo tài liệu qua Email
98408,vi_VN,Allow editing after submit,Cho phép chỉnh sửa sau khi gửi
98409,vi_VN,Allow editing even if the doctype has a workflow set up.\nDoes nothing if a workflow isn't set up.,Cho phép chỉnh sửa ngay cả khi doctype có workflow được thiết lập.\nKhông làm gì nếu workflow không được thiết lập.
98410,vi_VN,Allow events in timeline,Cho phép sự kiện trong dòng thời gian
98411,vi_VN,Allow in Quick Entry,Cho phép trong nhập nhanh
98412,vi_VN,Allow incomplete forms,Cho phép biểu mẫu không hoàn chỉnh
98413,vi_VN,Allow multiple responses,Cho phép nhiều phản hồi
98414,vi_VN,Allow on Submit,Cho phép khi Gửi
98415,vi_VN,Allow only one session per user,Cho phép chỉ một phiên mỗi người dùng
98416,vi_VN,Allow page break inside tables,Cho phép ngắt trang bên trong bảng
98417,vi_VN,Allow print,Cho phép in
98418,vi_VN,Allow recording my first session to improve user experience,Cho phép ghi lại phiên đầu tiên của tôi để cải thiện trải nghiệm người dùng
98419,vi_VN,Allow saving if mandatory fields are not filled,Cho phép lưu nếu các trường bắt buộc chưa được điền
98420,vi_VN,Allow sending usage data for improving applications,Cho phép gửi dữ liệu sử dụng để cải thiện ứng dụng
98421,vi_VN,Allow user to login only after this hour (0-24),Cho phép người dùng đăng nhập chỉ sau giờ này (0-24)
98422,vi_VN,Allow user to login only before this hour (0-24),Cho phép người dùng đăng nhập chỉ trước giờ này (0-24)
98423,vi_VN,"Allow users to log in without a password, using a login link sent to their email","Cho phép người dùng đăng nhập mà không cần mật khẩu, sử dụng liên kết đăng nhập được gửi đến email của họ"
98424,vi_VN,Allowed,Được phép
98425,vi_VN,Allowed File Extensions,Phần mở rộng Tệp được phép
98426,vi_VN,Allowed In Mentions,Được phép trong Đề cập
98427,vi_VN,Allowed Modules,Mô-đun được phép
98428,vi_VN,Allowed Public Client Origins,Nguồn gốc Khách hàng Công khai được phép
98429,vi_VN,Allowed Roles,Vai trò được phép
98430,vi_VN,Allowed embedding domains,Miền nhúng được phép
98431,vi_VN,"Allowing DocType, DocType. Be careful!","Cho phép DocType, DocType. Hãy cẩn thận!"
98432,vi_VN,"Allows clients to fetch metadata from the <code>/.well-known/oauth-authorization-server</code> endpoint. Reference: <a href=\""https://datatracker.ietf.org/doc/html/rfc8414\"">RFC8414</a>","Cho phép khách hàng lấy siêu dữ liệu từ điểm cuối <code>/.well-known/oauth-authorization-server</code>. Tham khảo: <a href=\""https://datatracker.ietf.org/doc/html/rfc8414\"">RFC8414</a>"
98433,vi_VN,"Allows clients to fetch metadata from the <code>/.well-known/oauth-protected-resource</code> endpoint. Reference: <a href=\""https://datatracker.ietf.org/doc/html/rfc9728#name-protected-resource-metadata\"">RFC9728</a>","Cho phép khách hàng lấy siêu dữ liệu từ điểm cuối <code>/.well-known/oauth-protected-resource</code>. Tham khảo: <a href=\""https://datatracker.ietf.org/doc/html/rfc9728#name-protected-resource-metadata\"">RFC9728</a>"
98434,vi_VN,"Allows clients to register themselves without manual intervention. Registration creates a <b>OAuth Client</b> entry. Reference: <a href=\""https://datatracker.ietf.org/doc/html/rfc7591\"">RFC7591</a>","Cho phép khách hàng đăng ký mà không cần can thiệp thủ công. Đăng ký tạo một mục <b>OAuth Client</b>. Tham khảo: <a href=\""https://datatracker.ietf.org/doc/html/rfc7591\"">RFC7591</a>"
98435,vi_VN,Allows clients to view this as an Authorization Server when querying the <code>/.well-known/oauth-protected-resource</code> end point.,Cho phép khách hàng xem điều này như một Máy chủ Ủy quyền khi truy vấn điểm cuối <code>/.well-known/oauth-protected-resource</code>.
98436,vi_VN,Allows enabled Social Login Key Base URL to be shown as authorization server.,Cho phép URL Cơ sở Khóa Đăng nhập Xã hội được bật hiển thị như máy chủ ủy quyền.
98437,vi_VN,Allows skipping authorization if a user has active tokens.,Cho phép bỏ qua ủy quyền nếu người dùng có token hoạt động.
98438,vi_VN,Already Registered,Đã đăng ký
98439,vi_VN,Already in the following Users ToDo list:{0},Đã có trong danh sách Việc cần làm của Người dùng sau:{0}
98440,vi_VN,Also adding the dependent currency field {0},Cũng thêm trường tiền tệ phụ thuộc {0}
98441,vi_VN,Also adding the status dependency field {0},Cũng thêm trường phụ thuộc trạng thái {0}
98442,vi_VN,Alternative Email ID,ID Email Thay thế
98443,vi_VN,Always BCC Address,Địa chỉ BCC Luôn luôn
98444,vi_VN,"Always add \""Draft\"" Heading for printing draft documents","Luôn thêm Tiêu đề \""Bản nháp\"" để in tài liệu nháp"
98445,vi_VN,Always use this email address as sender address,Luôn sử dụng địa chỉ email này làm địa chỉ người gửi
98446,vi_VN,Always use this name as sender name,Luôn sử dụng tên này làm tên người gửi
98447,vi_VN,Amend,Sửa đổi
98448,vi_VN,Amend Counter,Bộ đếm Sửa đổi
98449,vi_VN,Amended Document Naming Settings,Cài đặt Đặt tên Tài liệu Đã sửa đổi
98450,vi_VN,Amended Documents,Tài liệu Đã sửa đổi
98451,vi_VN,Amended From,Sửa đổi từ
98452,vi_VN,Amending,Đang sửa đổi
98453,vi_VN,Amendment Naming Override,Ghi đè Đặt tên Sửa đổi
